,base_number,ligand_number,aryl_halide_number,additive_number,yield
2559,0,3,15,9,86.79260178
2560,2,3,1,11,7.257395781
2561,2,3,2,11,9.576264128
2562,2,3,3,11,10.75553549
2563,2,3,4,11,0.613157833
2564,2,3,5,11,10.63604029
2565,2,3,6,11,14.35852859
2566,2,3,7,11,1.582170389
2567,2,3,8,11,13.89350209
2568,2,3,9,11,23.26106265
2569,2,3,10,11,15.64688259
2570,2,3,11,11,16.4099085
2571,2,3,12,11,23.02454867
2572,2,3,13,11,7.488530825
2573,2,3,14,11,12.60415393
2574,2,3,15,11,14.36942688
2575,1,3,1,11,0
2576,1,3,2,11,3.835722246
2577,1,3,3,11,13.98397961
2578,1,3,4,11,0
2579,1,3,5,11,1.520182439
2580,1,3,6,11,16.00671459
2581,1,3,7,11,0
2582,1,3,8,11,3.744544243
2583,1,3,9,11,27.85496925
2584,1,3,10,11,3.964447459
2585,1,3,11,11,6.168096918
2586,1,3,12,11,14.42398425
2587,1,3,13,11,0
2588,1,3,14,11,7.466671245
2589,1,3,15,11,17.36013023
2590,0,3,1,11,5.889073661
2591,0,3,2,11,27.06341711
2592,0,3,3,11,34.65614692
2593,0,3,4,11,0
2594,0,3,5,11,24.41645938
2595,0,3,6,11,25.12838943
2596,0,3,7,11,0.954745242
2597,0,3,8,11,43.35191306
2598,0,3,9,11,51.5902696
2599,0,3,10,11,48.18783868
2600,0,3,11,11,49.14544471
2601,0,3,12,11,63.351286
2602,0,3,13,11,3.647451971
2603,0,3,14,11,43.17813797
2604,0,3,15,11,47.34357171
2605,2,3,1,13,0.698318685
2606,2,3,2,13,2.97486192
2607,2,3,3,13,3.10979023
2608,2,3,4,13,0
2609,2,3,5,13,0.489044772
2610,2,3,6,13,4.88514688
2611,2,3,7,13,0
2612,2,3,8,13,1.305562617
2613,2,3,9,13,6.931862367
2614,2,3,10,13,0
2615,2,3,11,13,0
2616,2,3,12,13,6.151237345
2617,2,3,13,13,0
2618,2,3,14,13,2.42482932
2619,2,3,15,13,7.121202503
2620,1,3,1,13,0
2621,1,3,2,13,1.12036933
2622,1,3,3,13,1.896181594
2623,1,3,4,13,0
2624,1,3,5,13,0
2625,1,3,6,13,0.974444275
2626,1,3,7,13,0
2627,1,3,8,13,0.9560868
2628,1,3,9,13,2.600006823
2629,1,3,10,13,0
2630,1,3,11,13,0
2631,1,3,12,13,0
2632,1,3,13,13,0
2633,1,3,14,13,0
2634,1,3,15,13,1.40959558
2635,0,3,1,13,17.87933698
2636,0,3,2,13,24.40165539
2637,0,3,3,13,24.45376754
2638,0,3,4,13,1.682541771
2639,0,3,5,13,18.44134196
2640,0,3,6,13,18.87491239
2641,0,3,7,13,6.949971836
2642,0,3,8,13,30.37188127
2643,0,3,9,13,33.47151562
2644,0,3,10,13,34.48220577
2645,0,3,11,13,35.36016156
2646,0,3,12,13,35.68280094
2647,0,3,13,13,18.37316337
2648,0,3,14,13,27.82910373
2649,0,3,15,13,37.08543096
2650,2,3,1,15,8.62455294
2651,2,3,2,15,14.26125924
2652,2,3,3,15,28.49871025
2653,2,3,4,15,0.538585368
2654,2,3,5,15,13.34881918
2655,2,3,6,15,28.28230111
2656,2,3,7,15,1.999177844
2657,2,3,8,15,27.16016891
2658,2,3,9,15,50.52138402
2659,2,3,10,15,20.00288675
2660,2,3,11,15,25.99050807
2661,2,3,12,15,40.32898976
2662,2,3,13,15,13.34689497
2663,2,3,14,15,40.63647217
2664,2,3,15,15,74.04736649
2665,1,3,1,15,5.195732957
2666,1,3,2,15,19.31180946
2667,1,3,3,15,30.77223842
2668,1,3,4,15,0
2669,1,3,5,15,11.75749506
2670,1,3,6,15,23.34747951
2671,1,3,7,15,1.039903259
2672,1,3,8,15,28.39783953
2673,1,3,9,15,39.89470015
2674,1,3,10,15,13.79100096
2675,1,3,11,15,19.53099508
2676,1,3,12,15,26.8708629
2677,1,3,13,15,9.3964628
2678,1,3,14,15,40.58293806
2679,1,3,15,15,52.66349061
2680,0,3,1,15,15.85078385
2681,0,3,2,15,32.88980878
2682,0,3,3,15,47.13760632
2683,0,3,4,15,0.707254592
2684,0,3,5,15,32.71728338
2685,0,3,6,15,41.68551837
2686,0,3,7,15,1.753987647
2687,0,3,8,15,54.56471519
2688,0,3,9,15,68.58213231
2689,0,3,10,15,60.52865164
2690,0,3,11,15,67.75052852
2691,0,3,12,15,80.80959568
2692,0,3,13,15,6.777260235
2693,0,3,14,15,48.77228165
2694,0,3,15,15,74.51133845
2695,2,0,1,23,24.10905766
2696,2,0,2,23,32.87780619
2697,2,0,3,23,43.39942952
2698,2,0,4,23,1.221284135
2699,2,0,5,23,25.1779767
2700,2,0,6,23,32.37253744
2701,2,0,7,23,7.676008537
2702,2,0,8,23,60.41732712
2703,2,0,9,23,64.50667156
2704,2,0,10,23,36.55522639
2705,2,0,11,23,46.64960106
2706,2,0,12,23,47.85301388
2707,2,0,13,23,21.44960942
2708,2,0,14,23,27.71714775
2709,2,0,15,23,52.2237426
2710,1,0,1,23,15.42545497
2711,1,0,2,23,30.08596307
2712,1,0,3,23,35.8368136
2713,1,0,4,23,0
2714,1,0,5,23,11.6535106
2715,1,0,6,23,17.02843498
2716,1,0,7,23,1.188847918
2717,1,0,8,23,32.40012299
2718,1,0,9,23,27.27757284
2719,1,0,10,23,24.95662893
2720,1,0,11,23,45.54864618
2721,1,0,12,23,42.79858664
2722,1,0,13,23,8.905135224
2723,1,0,14,23,18.1199602
2724,1,0,15,23,27.22195897
2725,0,0,1,23,8.286467695
2726,0,0,2,23,22.46669781
2727,0,0,3,23,37.70168941
2728,0,0,4,23,0
2729,0,0,5,23,8.034140762
2730,0,0,6,23,20.18480169
2731,0,0,7,23,0.662349524
2732,0,0,8,23,21.77773542
2733,0,0,9,23,53.28001638
2734,0,0,10,23,23.90935743
2735,0,0,11,23,47.15771685
2736,0,0,12,23,62.53548833
2737,0,0,13,23,4.577603745
2738,0,0,14,23,21.19444726
2739,0,0,15,23,42.00065126
2740,2,0,1,17,18.40035471
2741,2,0,2,17,16.25238798
2742,2,0,3,17,42.71521565
2743,2,0,4,17,0
2744,2,0,5,17,39.12148383
2745,2,0,6,17,47.59873076
2746,2,0,7,17,3.597789888
2747,2,0,8,17,69.98737297
2748,2,0,9,17,70.05483344
2749,2,0,10,17,20.97581455
2750,2,0,11,17,23.18775097
2751,2,0,12,17,22.00500964
2752,2,0,13,17,18.04784884
2753,2,0,14,17,23.57347354
2754,2,0,15,17,81.35759178
2755,1,0,1,17,14.75153907
2756,1,0,2,17,31.62416369
2757,1,0,3,17,37.39576088
2758,1,0,4,17,0.448085745
2759,1,0,5,17,13.27473408
2760,1,0,6,17,17.72318391
2761,1,0,7,17,3.418730848
2762,1,0,8,17,25.1224442
2763,1,0,9,17,30.07190595
2764,1,0,10,17,22.54874195
2765,1,0,11,17,36.80117668
2766,1,0,12,17,42.20791273
2767,1,0,13,17,8.748271213
2768,1,0,14,17,19.13281286
2769,1,0,15,17,27.47497093
2770,0,0,1,17,9.361658454
2771,0,0,2,17,22.12521071
2772,0,0,3,17,38.83428513
2773,0,0,4,17,0
2774,0,0,5,17,9.540244592
2775,0,0,6,17,21.41511712
2776,0,0,7,17,2.217163117
2777,0,0,8,17,25.83582864
2778,0,0,9,17,53.84533811
2779,0,0,10,17,25.36847762
2780,0,0,11,17,50.91041247
2781,0,0,12,17,62.69909879
2782,0,0,13,17,5.005508734
2783,0,0,14,17,24.92895829
2784,0,0,15,17,43.08223061
2785,2,0,1,19,26.47105008
2786,2,0,2,19,15.00790512
2787,2,0,3,19,40.67066673
2788,2,0,4,19,10.03471889
2789,2,0,5,19,44.50757189
2790,2,0,6,19,50.81226991
2791,2,0,7,19,13.26153778
2792,2,0,8,19,66.43295508
2793,2,0,9,19,69.21564786
2794,2,0,10,19,16.47592229
2795,2,0,11,19,19.59466142
2796,2,0,12,19,19.12358264
2797,2,0,13,19,37.0158274
2798,2,0,14,19,10.02539168
2799,2,0,15,19,41.01536377
2800,1,0,1,19,17.88950545
2801,1,0,2,19,30.84474943
2802,1,0,3,19,42.94679968
2803,1,0,4,19,39.22831543
2804,1,0,5,19,47.13740479
2805,1,0,6,19,49.46765787
2806,1,0,7,19,6.262930072
2807,1,0,8,19,24.92429214
2808,1,0,9,19,29.29928272
2809,1,0,10,19,26.0695387
2810,1,0,11,19,40.32928262
2811,1,0,12,19,46.57912629
2812,1,0,13,19,10.87603871
2813,1,0,14,19,19.12422917
2814,1,0,15,19,30.41179661
2815,0,0,1,19,12.69227905
2816,0,0,2,19,24.01338043
2817,0,0,3,19,38.95047983
2818,0,0,4,19,38.99137319
2819,0,0,5,19,45.82883908
2820,0,0,6,19,50.09626002
2821,0,0,7,19,5.967393026
2822,0,0,8,19,28.83921229
2823,0,0,9,19,55.76912496
2824,0,0,10,19,27.19452945
2825,0,0,11,19,55.41075316
2826,0,0,12,19,64.88423444
2827,0,0,13,19,7.65708472
2828,0,0,14,19,24.91728565
2829,0,0,15,19,43.47281583
2830,2,0,1,21,6.618305452
2831,2,0,2,21,19.22189421
2832,2,0,3,21,38.88169758
2833,2,0,4,21,0
2834,2,0,5,21,8.123761297
2835,2,0,6,21,9.226197008
2836,2,0,7,21,0.340410651
2837,2,0,8,21,32.95642094
2838,2,0,9,21,47.36333704
2839,2,0,10,21,24.01631717
2840,2,0,11,21,30.07960625
2841,2,0,12,21,29.79340439
2842,2,0,13,21,3.169099331
2843,2,0,14,21,18.20970217
2844,2,0,15,21,28.27747642
2845,1,0,1,21,9.330486935
2846,1,0,2,21,24.08891574
2847,1,0,3,21,26.99117029
2848,1,0,4,21,0
2849,1,0,5,21,7.405890223
2850,1,0,6,21,8.430071853
2851,1,0,7,21,0.72962294
2852,1,0,8,21,20.3250042
2853,1,0,9,21,20.51920273
2854,1,0,10,21,21.60400316
2855,1,0,11,21,30.2871506
2856,1,0,12,21,38.85520908
2857,1,0,13,21,4.143900161
2858,1,0,14,21,16.01570816
2859,1,0,15,21,19.48013153
2860,0,0,1,21,5.982836529
2861,0,0,2,21,19.02499104
2862,0,0,3,21,34.0336157
2863,0,0,4,21,0
2864,0,0,5,21,4.698019536
2865,0,0,6,21,8.109204436
2866,0,0,7,21,0.94272788
2867,0,0,8,21,17.29489164
2868,0,0,9,21,38.16631108
2869,0,0,10,21,25.48313253
2870,0,0,11,21,49.96376516
2871,0,0,12,21,54.07334238
2872,0,0,13,21,3.609434473
2873,0,0,14,21,16.57162393
2874,0,0,15,21,32.51941474
2875,2,1,1,23,24.17024028
2876,2,1,2,23,35.80552258
2877,2,1,3,23,40.2947746
2878,2,1,4,23,3.120933892
2879,2,1,5,23,42.30149711
2880,2,1,6,23,40.31193463
2881,2,1,7,23,10.90397812
2882,2,1,8,23,61.05645885
2883,2,1,9,23,64.44051661
2884,2,1,10,23,70.14701034
2885,2,1,11,23,70.25926715
2886,2,1,12,23,73.95050649
2887,2,1,13,23,27.32089436
2888,2,1,14,23,72.8784855
2889,2,1,15,23,74.62339174
2890,1,1,1,23,21.83853262
2891,1,1,2,23,34.89766998
2892,1,1,3,23,40.40712226
2893,1,1,4,23,0.339942053
2894,1,1,5,23,37.12675544
2895,1,1,6,23,34.27058432
2896,1,1,7,23,1.358946967
2897,1,1,8,23,57.33300234
2898,1,1,9,23,64.45105489
2899,1,1,10,23,61.13755675
2900,1,1,11,23,70.67829218
2901,1,1,12,23,58.46064001
2902,1,1,13,23,21.26152094
2903,1,1,14,23,61.01774399
2904,1,1,15,23,68.67316565
2905,0,1,1,23,24.48223218
2906,0,1,2,23,38.35488356
2907,0,1,3,23,42.68462411
2908,0,1,4,23,0.399824711
2909,0,1,5,23,47.37471195
2910,0,1,6,23,42.52654707
2911,0,1,7,23,1.442502721
2912,0,1,8,23,67.97015702
2913,0,1,9,23,67.99152053
2914,0,1,10,23,83.17489955
2915,0,1,11,23,81.27460019
2916,0,1,12,23,84.68245385
2917,0,1,13,23,23.79770547
2918,0,1,14,23,79.51166554
2919,0,1,15,23,79.64252926
2920,2,1,1,17,31.73318055
2921,2,1,2,17,33.92093167
2922,2,1,3,17,38.41251828
2923,2,1,4,17,1.277604509
2924,2,1,5,17,46.04956103
2925,2,1,6,17,43.335395
2926,2,1,7,17,9.850315112
2927,2,1,8,17,63.8388463
2928,2,1,9,17,64.60187181
2929,2,1,10,17,54.53336611
2930,2,1,11,17,55.70352222
2931,2,1,12,17,57.7580975
2932,2,1,13,17,51.9557832
2933,2,1,14,17,71.32414041
2934,2,1,15,17,78.36249844
2935,1,1,1,17,31.26129694
2936,1,1,2,17,38.72175402
2937,1,1,3,17,36.57290373
2938,1,1,4,17,0.719285108
2939,1,1,5,17,36.22635154
2940,1,1,6,17,33.94655387
2941,1,1,7,17,3.373624056
2942,1,1,8,17,54.46826622
2943,1,1,9,17,62.7905956
2944,1,1,10,17,66.11270607
2945,1,1,11,17,66.35401825
2946,1,1,12,17,65.50261834
2947,1,1,13,17,33.03335054
2948,1,1,14,17,65.91039362
2949,1,1,15,17,67.31022474
2950,0,1,1,17,33.9312366
2951,0,1,2,17,40.60161129
2952,0,1,3,17,42.25144884
2953,0,1,4,17,1.152603634
2954,0,1,5,17,46.21141257
2955,0,1,6,17,44.40779423
2956,0,1,7,17,3.864236463
2957,0,1,8,17,69.25619095
2958,0,1,9,17,68.71737558
2959,0,1,10,17,82.51131881
2960,0,1,11,17,84.42429873
2961,0,1,12,17,83.82528245
2962,0,1,13,17,33.61928283
2963,0,1,14,17,76.73725946
2964,0,1,15,17,78.2529931
2965,2,1,1,19,33.44709826
2966,2,1,2,19,36.56526068
2967,2,1,3,19,39.55792883
2968,2,1,4,19,8.38964842
2969,2,1,5,19,65.92742304
2970,2,1,6,19,63.53284655
2971,2,1,7,19,9.771808987
2972,2,1,8,19,64.80559966
2973,2,1,9,19,63.41514905
2974,2,1,10,19,62.46560879
2975,2,1,11,19,64.57811697
2976,2,1,12,19,63.222267
2977,2,1,13,19,65.3367146
2978,2,1,14,19,72.70586315
2979,2,1,15,19,76.79526891
2980,1,1,1,19,33.27025402
2981,1,1,2,19,39.35320613
2982,1,1,3,19,39.02512557
2983,1,1,4,19,41.03794598
2984,1,1,5,19,57.95486785
2985,1,1,6,19,52.14546944
2986,1,1,7,19,5.06261629
2987,1,1,8,19,57.19204969
2988,1,1,9,19,59.81582481
2989,1,1,10,19,62.39976577
2990,1,1,11,19,66.50686069
2991,1,1,12,19,62.22086343
2992,1,1,13,19,37.522573
2993,1,1,14,19,60.65973957
2994,1,1,15,19,65.9488999
2995,0,1,1,19,37.07516302
2996,0,1,2,19,39.89366621
2997,0,1,3,19,41.55598689
2998,0,1,4,19,42.0580413
2999,0,1,5,19,66.26538653
3000,0,1,6,19,56.80622374
3001,0,1,7,19,5.460903942
3002,0,1,8,19,69.07936453
3003,0,1,9,19,67.52036403
3004,0,1,10,19,84.81458604
3005,0,1,11,19,83.82537223
3006,0,1,12,19,85.99469652
3007,0,1,13,19,45.19876304
3008,0,1,14,19,78.63353277
3009,0,1,15,19,81.63071985
3010,2,1,1,21,17.50108516
3011,2,1,2,21,38.94339394
3012,2,1,3,21,40.11142329
3013,2,1,4,21,0
3014,2,1,5,21,42.74477554
3015,2,1,6,21,44.8781348
3016,2,1,7,21,0.649110542
3017,2,1,8,21,65.57301901
3018,2,1,9,21,66.67600965
3019,2,1,10,21,70.24905586
3020,2,1,11,21,69.97972982
3021,2,1,12,21,75.73582011
3022,2,1,13,21,8.776630533
3023,2,1,14,21,74.07785582
3024,2,1,15,21,75.28558302
3025,1,1,1,21,12.26279814
3026,1,1,2,21,37.31441052
3027,1,1,3,21,36.58867026
3028,1,1,4,21,0
3029,1,1,5,21,38.66523027
3030,1,1,6,21,31.57364304
3031,1,1,7,21,0.638545637
3032,1,1,8,21,57.71086681
3033,1,1,9,21,59.93143231
3034,1,1,10,21,61.82340519
3035,1,1,11,21,71.09717455
3036,1,1,12,21,59.66718586
3037,1,1,13,21,6.768064781
3038,1,1,14,21,63.07769687
3039,1,1,15,21,68.10761052
3040,0,1,1,21,12.21708819
3041,0,1,2,21,40.36775448
3042,0,1,3,21,42.68363634
3043,0,1,4,21,0
3044,0,1,5,21,47.71503964
3045,0,1,6,21,44.37252425
3046,0,1,7,21,0.609947969
3047,0,1,8,21,70.19925962
3048,0,1,9,21,65.42133393
3049,0,1,10,21,84.64975432
3050,0,1,11,21,83.38501147
3051,0,1,12,21,86.49714531
3052,0,1,13,21,0
3053,0,1,14,21,78.00288409
3054,0,1,15,21,79.34654649
3055,2,2,1,23,7.147036958
3056,2,2,2,23,28.25277351
3057,2,2,3,23,34.79607292
3058,2,2,4,23,0.471327258
3059,2,2,5,23,38.40946204
3060,2,2,6,23,42.82874785
3061,2,2,7,23,6.975926865
3062,2,2,8,23,54.39040243
3063,2,2,9,23,68.43167679
3064,2,2,10,23,70.51359377
3065,2,2,11,23,72.16100406
3066,2,2,12,23,78.28452045
3067,2,2,13,23,6.877576478
3068,2,2,14,23,47.63735715
3069,2,2,15,23,52.16406686
3070,1,2,1,23,3.849200649
3071,1,2,2,23,35.33279168
3072,1,2,3,23,37.62624076
3073,1,2,4,23,0
3074,1,2,5,23,25.94389985
3075,1,2,6,23,42.12607272
3076,1,2,7,23,3.554195282
3077,1,2,8,23,50.4472159
3078,1,2,9,23,62.03548199
3079,1,2,10,23,55.58164705
3080,1,2,11,23,56.60877307
3081,1,2,12,23,69.52780108
3082,1,2,13,23,2.790822418
3083,1,2,14,23,55.60412419
3084,1,2,15,23,65.50667277
3085,0,2,1,23,3.638207936
3086,0,2,2,23,35.20060583
3087,0,2,3,23,40.48594286
3088,0,2,4,23,0
3089,0,2,5,23,31.9378098
3090,0,2,6,23,49.97942971
3091,0,2,7,23,4.04132523
3092,0,2,8,23,55.23935567
3093,0,2,9,23,71.83207772
3094,0,2,10,23,71.00136701
3095,0,2,11,23,80.78104004
3096,0,2,12,23,91.13914928
3097,0,2,13,23,2.354282195
3098,0,2,14,23,72.70181754
3099,0,2,15,23,81.99763098
3100,2,2,1,17,1.222906926
3101,2,2,2,17,24.60563466
3102,2,2,3,17,33.55651029
3103,2,2,4,17,0
3104,2,2,5,17,46.67086698
3105,2,2,6,17,49.72808893
3106,2,2,7,17,7.810317963
3107,2,2,8,17,64.56169067
3108,2,2,9,17,69.13688603
3109,2,2,10,17,80.28534176
3110,2,2,11,17,77.62777181
3111,2,2,12,17,82.33244396
3112,2,2,13,17,0
3113,2,2,14,17,35.33291059
3114,2,2,15,17,55.96628365
3115,1,2,1,17,13.70204119
3116,1,2,2,17,37.08529427
3117,1,2,3,17,36.0162633
3118,1,2,4,17,0
3119,1,2,5,17,34.74723042
3120,1,2,6,17,40.08752213
3121,1,2,7,17,4.7108856
3122,1,2,8,17,59.00727735
3123,1,2,9,17,60.61766338
3124,1,2,10,17,56.33395035
3125,1,2,11,17,60.94658978
3126,1,2,12,17,63.37225968
3127,1,2,13,17,8.39178019
3128,1,2,14,17,56.79309437
3129,1,2,15,17,61.57150807
3130,0,2,1,17,11.32681683
3131,0,2,2,17,38.5374711
3132,0,2,3,17,41.728023
3133,0,2,4,17,0
3134,0,2,5,17,46.19860459
3135,0,2,6,17,49.53018855
3136,0,2,7,17,4.961974313
3137,0,2,8,17,70.7141131
3138,0,2,9,17,71.82751675
3139,0,2,10,17,86.6996801
3140,0,2,11,17,84.33974431
3141,0,2,12,17,89.12987666
3142,0,2,13,17,6.458217991
3143,0,2,14,17,76.47373216
3144,0,2,15,17,83.59935968
3145,2,2,1,19,14.29478531
3146,2,2,2,19,28.32846401
3147,2,2,3,19,36.31466019
3148,2,2,4,19,7.206982067
3149,2,2,5,19,57.87284649
3150,2,2,6,19,60.98476598
3151,2,2,7,19,9.444894792
3152,2,2,8,19,65.10791868
3153,2,2,9,19,72.37220718
3154,2,2,10,19,78.76794462
3155,2,2,11,19,77.82985513
3156,2,2,12,19,79.30639259
3157,2,2,13,19,6.010382761
3158,2,2,14,19,37.26514805
3159,2,2,15,19,54.37431586
3160,1,2,1,19,27.94500953
3161,1,2,2,19,36.81475234
3162,1,2,3,19,36.76661903
3163,1,2,4,19,39.97323526
3164,1,2,5,19,57.13220837
3165,1,2,6,19,60.30536067
3166,1,2,7,19,7.74850436
3167,1,2,8,19,57.9781308
3168,1,2,9,19,66.51493362
3169,1,2,10,19,58.92871095
3170,1,2,11,19,59.21092574
3171,1,2,12,19,60.412252
3172,1,2,13,19,32.73462184
3173,1,2,14,19,59.47851607
3174,1,2,15,19,64.00575958
3175,0,2,1,19,29.60669897
3176,0,2,2,19,38.03109863
3177,0,2,3,19,41.71330917
3178,0,2,4,19,41.98383636
3179,0,2,5,19,67.81431274
3180,0,2,6,19,65.94429183
3181,0,2,7,19,12.64243358
3182,0,2,8,19,74.21032846
3183,0,2,9,19,75.06056887
3184,0,2,10,19,90.99050642
3185,0,2,11,19,84.34096533
3186,0,2,12,19,88.72522624
3187,0,2,13,19,36.05104123
3188,0,2,14,19,77.2841534
3189,0,2,15,19,85.60572483
3190,2,2,1,21,1.637827855
3191,2,2,2,21,27.00233561
3192,2,2,3,21,31.38632484
3193,2,2,4,21,0
3194,2,2,5,21,38.20230031
3195,2,2,6,21,39.32745332
3196,2,2,7,21,4.950264204
3197,2,2,8,21,63.52683766
3198,2,2,9,21,64.23525691
3199,2,2,10,21,75.99606764
3200,2,2,11,21,73.60085469
3201,2,2,12,21,77.54678733
3202,2,2,13,21,0.970209889
3203,2,2,14,21,45.30338681
3204,2,2,15,21,49.87050942
3205,1,2,1,21,5.265059572
3206,1,2,2,21,36.39098731
3207,1,2,3,21,36.44138063
3208,1,2,4,21,0
3209,1,2,5,21,35.28694368
3210,1,2,6,21,42.09555031
3211,1,2,7,21,3.678633066
3212,1,2,8,21,50.63065751
3213,1,2,9,21,61.65083258
3214,1,2,10,21,52.72286451
3215,1,2,11,21,62.07451283
3216,1,2,12,21,61.80067802
3217,1,2,13,21,3.035900596
3218,1,2,14,21,58.2347243
3219,1,2,15,21,66.48281999
3220,0,2,1,21,4.477162725
3221,0,2,2,21,37.34827699
3222,0,2,3,21,41.73289196
3223,0,2,4,21,0
3224,0,2,5,21,37.72387007
3225,0,2,6,21,49.04564688
3226,0,2,7,21,4.390150349
3227,0,2,8,21,57.96795904
3228,0,2,9,21,73.57415684
3229,0,2,10,21,74.69880742
3230,0,2,11,21,87.52908706
3231,0,2,12,21,89.61417594
3232,0,2,13,21,2.405254053
3233,0,2,14,21,77.09161451
3234,0,2,15,21,83.01646677
3235,2,3,1,23,6.891124522
3236,2,3,2,23,24.99527669
3237,2,3,3,23,37.54624547
3238,2,3,4,23,0.706381042
3239,2,3,5,23,42.52691913
3240,2,3,6,23,47.95299992
3241,2,3,7,23,2.294941324
3242,2,3,8,23,62.78571552
3243,2,3,9,23,69.97034068
3244,2,3,10,23,74.06067797
3245,2,3,11,23,77.51023369
3246,2,3,12,23,80.90631241
3247,2,3,13,23,8.332944957
3248,2,3,14,23,47.89881593
3249,2,3,15,23,61.03423565
3250,1,3,1,23,3.42165598
3251,1,3,2,23,26.24845362
3252,1,3,3,23,39.43512545
3253,1,3,4,23,0
3254,1,3,5,23,23.50114845
3255,1,3,6,23,39.99682926
3256,1,3,7,23,0.695599064
3257,1,3,8,23,39.03126202
3258,1,3,9,23,61.69857953
3259,1,3,10,23,27.69709095
3260,1,3,11,23,36.62142901
3261,1,3,12,23,45.52130306
3262,1,3,13,23,2.782548169
3263,1,3,14,23,53.27735781
3264,1,3,15,23,64.8702395
3265,0,3,1,23,3.382805594
3266,0,3,2,23,31.53029931
3267,0,3,3,23,45.77926691
3268,0,3,4,23,0
3269,0,3,5,23,32.33228249
3270,0,3,6,23,49.75811265
3271,0,3,7,23,0.665471445
3272,0,3,8,23,50.28049867
3273,0,3,9,23,75.02467082
3274,0,3,10,23,52.59936901
3275,0,3,11,23,74.31911492
3276,0,3,12,23,92.11972779
3277,0,3,13,23,2.135901423
3278,0,3,14,23,64.185973
3279,0,3,15,23,85.22067267
3280,2,3,1,17,0.552049908
3281,2,3,2,17,15.46929664
3282,2,3,3,17,29.68665622
3283,2,3,4,17,0
3284,2,3,5,17,42.07740888
3285,2,3,6,17,50.20384511
3286,2,3,7,17,0
3287,2,3,8,17,63.12102891
3288,2,3,9,17,67.79255716
3289,2,3,10,17,74.22961906
3290,2,3,11,17,75.06901133
3291,2,3,12,17,83.08232968
3292,2,3,13,17,0
3293,2,3,14,17,22.62644976
3294,2,3,15,17,62.72600186
3295,1,3,1,17,8.178111662
3296,1,3,2,17,33.60174029
3297,1,3,3,17,39.12761896
3298,1,3,4,17,0
3299,1,3,5,17,32.36655355
3300,1,3,6,17,40.59375347
3301,1,3,7,17,0.817066768
3302,1,3,8,17,50.58160419
3303,1,3,9,17,63.72449893
3304,1,3,10,17,33.94683682
3305,1,3,11,17,41.28086675
3306,1,3,12,17,47.58772845
3307,1,3,13,17,5.956665819
3308,1,3,14,17,57.2826498
3309,1,3,15,17,64.80074025
3310,0,3,1,17,7.126598878
3311,0,3,2,17,37.93567028
3312,0,3,3,17,45.20399384
3313,0,3,4,17,0
3314,0,3,5,17,41.28466002
3315,0,3,6,17,49.61017751
3316,0,3,7,17,0.789038452
3317,0,3,8,17,63.68559531
3318,0,3,9,17,73.08177999
3319,0,3,10,17,72.98033012
3320,0,3,11,17,82.64502167
3321,0,3,12,17,90.64441503
3322,0,3,13,17,4.936303419
3323,0,3,14,17,73.81395251
3324,0,3,15,17,82.20776042
3325,2,3,1,19,4.618730656
3326,2,3,2,19,15.74680272
3327,2,3,3,19,30.87761179
3328,2,3,4,19,6.970567232
3329,2,3,5,19,65.46891846
3330,2,3,6,19,66.01585424
3331,2,3,7,19,2.350274713
3332,2,3,8,19,70.85918563
3333,2,3,9,19,68.53030279
3334,2,3,10,19,76.3099624
3335,2,3,11,19,75.95426954
3336,2,3,12,19,82.34937004
3337,2,3,13,19,4.974394565
3338,2,3,14,19,25.79072036
3339,2,3,15,19,62.08187356
3340,1,3,1,19,19.16223306
3341,1,3,2,19,35.94447354
3342,1,3,3,19,37.90012178
3343,1,3,4,19,41.26452613
3344,1,3,5,19,59.06928985
3345,1,3,6,19,59.60099255
3346,1,3,7,19,2.42184546
3347,1,3,8,19,58.63301817
3348,1,3,9,19,63.99950596
3349,1,3,10,19,34.05189508
3350,1,3,11,19,41.4297554
3351,1,3,12,19,47.77426479
3352,1,3,13,19,20.34813867
3353,1,3,14,19,60.49224443
3354,1,3,15,19,63.88080478
3355,0,3,1,19,21.60119174
3356,0,3,2,19,38.59563351
3357,0,3,3,19,44.68109157
3358,0,3,4,19,44.14137034
3359,0,3,5,19,66.81498604
3360,0,3,6,19,68.2481271
3361,0,3,7,19,2.579355469
3362,0,3,8,19,74.1058241
3363,0,3,9,19,72.8478499
3364,0,3,10,19,89.07661609
3365,0,3,11,19,85.65923047
3366,0,3,12,19,94.15173815
3367,0,3,13,19,24.93961347
3368,0,3,14,19,80.0652435
3369,0,3,15,19,86.19820374
3370,2,3,1,21,1.252505333
3371,2,3,2,21,16.04849725
3372,2,3,3,21,30.7124479
3373,2,3,4,21,0
3374,2,3,5,21,0
3375,2,3,6,21,43.09475613
3376,2,3,7,21,0
3377,2,3,8,21,47.34816594
3378,2,3,9,21,64.24887053
3379,2,3,10,21,57.59970402
3380,2,3,11,21,64.01092118
3381,2,3,12,21,72.26820117
3382,2,3,13,21,0.868429678
3383,2,3,14,21,42.09636278
3384,2,3,15,21,50.25936964
3385,1,3,1,21,2.443106533
3386,1,3,2,21,28.78693437
3387,1,3,3,21,34.85762141
3388,1,3,4,21,0
3389,1,3,5,21,20.89901676
3390,1,3,6,21,36.0742325
3391,1,3,7,21,0.489724505
3392,1,3,8,21,37.99056967
